,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,service,wait,table,time,staff,bartender,hour,food,chicken,burger,cheap,affordable,expensive,drink,beer,cocktail,place,music,quiet
567,qVX6ynIPNtMJkPATPHqMJQ,Enzo's Hideaway,1560 E Buena Vista Dr,Lake Buena Vista,FL,32830,28.370513,-81.51890300000001,4.0,320,1,"{'NoiseLevel': ""u'average'"", 'HappyHour': 'False', 'Smoking': ""u'no'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': True, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'False'}","Bars, Cocktail Bars, Speakeasies, Italian, Restaurants, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",,,,time,,,hour,,,,cheap,,expensive,,,,,,
568,uNgTjA9ADe_6LWby20Af8g,Long Table Distillery,1451 Hornby Street,Vancouver,BC,V6Z 1W8,49.27585560000001,-123.1325561,5.0,93,1,"{'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'False', 'HasTV': 'False', 'GoodForDancing': 'False', 'ByAppointmentOnly': 'False', 'Alcohol': ""'full_bar'"", 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False'}","Food, Distilleries, Bars, Nightlife, Lounges, Beer, Wine & Spirits, Cocktail Bars, Local Flavor, Shopping","{'Monday': '0:0-0:0', 'Wednesday': '10:0-15:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0'}",,,,,,,,,,,,,,,,,,,
569,L9Sz1lHTVLF3bNXltKbccw,Hickory & Hazel Southern Table and Bar,2081 Convention Center Concourse,Atlanta,GA,30337,33.643044700000004,-84.45623570000001,4.0,19,1,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '3', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True'}","Southern, Nightlife, Restaurants, Bars, Cocktail Bars","{'Monday': '6:30-0:0', 'Tuesday': '6:30-0:0', 'Wednesday': '6:30-0:0', 'Thursday': '6:30-0:0', 'Friday': '6:30-0:0', 'Saturday': '6:30-0:0', 'Sunday': '6:30-0:0'}",,,,,,,,,,,,,,,,,,,
570,xZ22_0eJOgaiKqIhoSHrPw,Bostonia Public House,131 State St,Boston,MA,02109,42.359213000000004,-71.054296,4.0,1418,1,"{'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Alcohol': ""u'full_bar'"", 'Smoking': ""u'no'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Corkage': 'True', 'BYOB': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True'}","Piano Bars, Bars, American (Traditional), Music Venues, Restaurants, Nightlife, Cocktail Bars, Arts & Entertainment, Lounges, American (New)","{'Monday': '10:0-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-22:0'}",,,,,,,,,,,,,,,,,,,
571,VcZmUUf_d9-1wqQ97cIiUg,Local Cantina,3975 Main St,Hilliard,OH,43026,40.032532,-83.161603,3.5,132,1,"{'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'no'"", 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'CoatCheck': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False'}","Nightlife, Cocktail Bars, Bars, Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",service,,,time,,,,food,chicken,,,,,drink,beer,,place,music,
572,Fuv7Apt32H5_ihp0qDEbAg,Arlo Grey,111 E Cesar Chavez St,Austin,TX,78701,30.2626651,-97.7436224,4.0,247,1,"{'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Smoking': ""u'no'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForKids': 'False', 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'None', 'HasTV': 'False'}","Cocktail Bars, American (New), Nightlife, Restaurants, Bars, Breakfast & Brunch","{'Wednesday': '17:0-23:0', 'Thursday': '15:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-23:0'}",,wait,,,staff,,,,,,,,,,,,place,,
573,rkvG3jFKNJqSwbfedohA_Q,Devil May Care,500 W 6th St,Austin,TX,78701,30.2696472,-97.7474845,4.5,80,1,"{'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'dressy'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'HasTV': 'False'}","Lounges, Mediterranean, Cocktail Bars, Bars, Nightlife, Restaurants","{'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-22:0'}",,,,,,,,,,,,,,,,,,,
574,u6eg07XArAoMi9qeIXyL4g,Deadshot,2133 SE 11th Ave,Portland,OR,97214,45.5073625,-122.6549057,4.5,46,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'CoatCheck': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Cocktail Bars, Bars, Nightlife","{'Monday': '16:0-1:0', 'Tuesday': '16:0-1:0', 'Wednesday': '16:0-1:0', 'Thursday': '16:0-1:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0'}",,,,,,,,,,,,,,,,,,,
575,iClHtgPSeNwDQ5V8qjfgBA,Paul Martins Austin Grill,"3120 Palm Way, Ste 130",Austin,TX,78758,30.4029773,-97.7213765,4.0,500,1,"{'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Yelp Events, Sandwiches, Nightlife, Bars, Steakhouses, Cocktail Bars, Seafood, American (New), Local Flavor","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",,wait,,time,,,,,,,,,,,,,place,,
576,AHQaqC06uL67BvUrvhWQUg,The Hide Lounge,1055 Dunsmuir Street,Vancouver,BC,V7X 1L3,49.2864911,-123.12143629999998,4.5,16,1,"{'RestaurantsAttire': ""'casual'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'Smoking': ""u'no'"", 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'CoatCheck': 'False', 'GoodForKids': 'False', 'DriveThru': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsPriceRange2': '2'}","Nightlife, Food, Pizza, Cocktail Bars, Restaurants, Bars, American (Traditional), Burgers, Lounges",{'Monday': '0:0-0:0'},,,,,,,,,,,,,,,,,,,
577,uvNNAk7MjanKc0EftiYl9Q,Sauce Buckhead,25 Irby Ave NW,Atlanta,GA,30305,33.8413887,-84.3797908,4.0,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}""}","Italian, Restaurants, Pizza, Nightlife, Bars, Cocktail Bars","{'Monday': '8:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",,,,,,,,,,,,,,,,,,,
578,Q4A1TxkLCGT2aVWwkBE4RQ,Strongwater Food & Spirits,401 W Town St,Columbus,OH,43215,39.9572931,-83.010874,4.0,183,1,"{'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'True'}","American (New), Restaurants, Arts & Entertainment, Nightlife, Bars, Cocktail Bars, Vegetarian","{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '15:0-21:0'}",service,,,,,,,,,,,,,,,,,,
579,N-U_Fe6sy55hjgjLLUNfvw,M Bar Ultra Lounge,186 Auburn Ave,Atlanta,GA,30303,33.755784999999996,-84.3815974,3.5,64,1,"{'HappyHour': 'True', 'WiFi': ""'no'"", 'GoodForDancing': 'True', 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': True, 'saturday': False}"", 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsDelivery': 'True'}","American (New), Beer, Wine & Spirits, Hookah Bars, Nightlife, Restaurants, Bars, Lounges, Wine Bars, Food, Cocktail Bars","{'Wednesday': '18:0-2:0', 'Thursday': '18:0-2:0', 'Friday': '18:0-3:0', 'Saturday': '18:0-3:0'}",service,wait,table,time,,,,,,,,,,,,cocktail,,,
580,4lMpwHFzxmirHqLSsj8BjQ,Cósmica,40 Berkeley St,Boston,MA,02116,42.3459092,-71.07090129999999,4.0,54,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True'}","Bars, Mexican, Restaurants, Nightlife, New Mexican Cuisine, Cocktail Bars","{'Monday': '16:30-0:0', 'Tuesday': '16:30-0:0', 'Wednesday': '16:30-0:0', 'Thursday': '16:30-1:0', 'Friday': '16:30-2:0', 'Saturday': '16:30-2:0', 'Sunday': '16:30-2:0'}",,,,,,,,,,,,,,,,,,,
581,3ISv771QemO5PNUCWW96Ug,Uptown Barrel Room,2011 Main St,Vancouver,WA,98660,45.637190999999994,-122.671107,3.5,185,1,"{'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Smoking': ""u'no'""}","Cocktail Bars, Comfort Food, Burgers, Breweries, Restaurants, Tapas/Small Plates, Beer, Wine & Spirits, American (New), Salad, Whiskey Bars, Nightlife, American (Traditional), Wine Bars, Food, Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-21:0'}",,,table,time,,,,,chicken,,,,expensive,drink,,,place,,
582,UKW_xlOphr3se0d-zhvOlA,Nona Blue Modern Tavern,9685 Lake Nona Village Pl,Orlando,FL,32827,28.425100324099997,-81.2523984164,4.0,603,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'None', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None'}","American (New), Diners, Seafood, Restaurants, Cocktail Bars, American (Traditional), Lounges, Bars, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-22:0'}",,,,,,,,,,,,,,,,,,,
583,zqZuLJk_mOEuC131cXbeWg,5 and Dime,6535 SE Foster Rd,Portland,OR,97206,45.489203499999995,-122.5951534,4.0,35,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}""}","Bars, Nightlife, Cocktail Bars",,,,,,,,,,,,,,,,,,,,
584,1HFZDsOTzbG0900LCdoIcQ,Chameleon Restaurant & Bar,2000 NE 40th Ave,Portland,OR,97212,45.5371324,-122.62167620000001,4.5,175,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'Smoking': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'HasTV': 'True'}","American (New), Caterers, Asian Fusion, Wine Bars, Restaurants, Event Planning & Services, Gluten-Free, Nightlife, Bars, Cocktail Bars","{'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0'}",,,,,,,,,,,,,,,,,,,
